											
	7510047.4		0	789.6	7510670.1	7510678.5	1066.2	758.2	1067.3	760.5	0.1
	7510841.5		0	904.8	7511220.7	7511237.3	750.4	781.1	990.6	344.1	14.3
	7510841.5		0	904.8	7511354.2	7511362.5	926.8	376.1	923.2	376.6	0.1
	7511750.6		0	830.3	7512021.5	7512038.2	925	408.2	904.7	586.8	2.5
	7511750.6		0	830.3	7512530.4	7512580.9	886.9	657.9	887.8	658.3	0.1
	7512584		0	1039.2	7512772.4	7512797.4	824.9	652.3	601.9	527.8	5.6
	7512584		0	1039.2	7513072.7	7513106.1	557.1	515	254.3	592.9	6.4
	7512584		0	1039.2	7513231.3	7513306.2	219.9	649.5	1062.5	75.3	24.9
	7513630.3		0	843.9	7513815.2	7513856.8	994.8	81.5	710.5	379.1	8.7
	7513630.3		0	843.9	7514007.1	7514023.7	702.8	405.7	853.1	444.1	1.8
	7514479.3		0	954.3	7515049.9	7515083.2	878.7	499	1139.9	802.9	6.5
	7515440.7		0	802.1	7515442	7515558.6	1126.4	862.6	704.5	548.8	13.5
	7515440.7		0	802.1	7515809	7515834	708.9	511.5	967.8	421	4
	7515440.7		0	802.1	7516034.2	7516067.6	1014.3	396.3	1255.1	522.6	5.4
	7516247.5		0	879.7	7516459.6	7516501.4	1276.8	562.4	709.7	518.3	11.2
	7516247.5		0	879.7	7516659.8	7516668.2	688.3	515.5	691.7	605.8	0.7
	7517127.6		0	900.6	7517360.7	7517385.7	679.4	630.5	462.1	541.6	3.6
	7517127.6		0	900.6	7517510.8	7517552.6	432.5	512.1	136.1	498.8	6.1
	7518030.8		0	864.8	7518036.5	7518069.8	241.4	518.5	641.7	456.7	8.9
	7518030.8		0	864.8	7518353.4	7518386.8	700.2	436	1017.4	622.9	7.3
	7518030.8		0	864.8	7518536.9	7518553.7	1034.6	678.4	862.4	726.3	2.2
	7518030.8		0	864.8	7518695.4	7518703.8	838.5	783.3	824.5	806.5	0.4
	7518903.4		0	751.4	7519037.5	7519079.2	788.7	847.5	711.1	386.4	8.9
	7518903.4		0	751.4	7519271	7519287.8	683.4	389.5	536.6	399.4	2
	7519663.2		0	659.1	7519880	7519888.4	522.7	446.9	612.4	447.8	0.9
	7520327		0	1012.9	7520614.2	7520630.9	662.5	461.2	842.2	456.2	2.4
	7520327		0	1012.9	7520722.6	7520789.4	888.4	403.5	793.9	161.3	5.5
